Date,Close/Last,Volume,Open,High,Low,Day
07/11/2016,$143.93,3194533,$143.75,$144.23,$143.43,455
07/08/2016,$143.65,3715406,$143.35,$143.74,$142.721,454
07/07/2016,$141.91,2863836,$142.38,$143.04,$141.19,453
07/06/2016,$142.51,2804103,$141.90,$142.64,$140.95,452
07/05/2016,$142.23,3425526,$143.19,$143.56,$141.76,451
07/01/2016,$143.96,2868489,$144.59,$144.83,$143.75,450
06/30/2016,$144.79,5196398,$142.21,$144.82,$142.101,449
06/29/2016,$142.12,4256620,$141.30,$142.12,$139.91,448
06/28/2016,$140.28,5312143,$139.79,$140.36,$138.29,447
06/27/2016,$138.50,6366646,$138.79,$139.00,$136.65,446
06/24/2016,$139.71,12461880,$140.74,$142.00,$139.47,445
06/23/2016,$145.98,4479389,$144.97,$146.00,$144.595,444
06/22/2016,$143.94,3654563,$143.63,$144.66,$143.5701,443
06/21/2016,$143.53,3668083,$142.06,$143.63,$141.85,442
06/20/2016,$141.67,4033657,$141.96,$142.94,$141.63,441
06/17/2016,$140.73,5387217,$141.98,$142.00,$140.45,440
06/16/2016,$141.99,3623757,$140.09,$142.05,$138.96,439
06/15/2016,$140.45,3206874,$141.74,$142.17,$140.32,438
06/14/2016,$141.30,3468273,$140.79,$141.55,$140.515,437
06/13/2016,$140.94,2989325,$141.23,$142.65,$140.94,436
06/10/2016,$141.76,2575802,$141.31,$142.36,$141.24,435
06/09/2016,$142.23,2187093,$142.05,$142.51,$141.16,434
06/08/2016,$142.53,2381610,$141.57,$142.69,$141.53,433
06/07/2016,$141.41,2725181,$142.16,$142.49,$141.39,432
06/06/2016,$141.82,2686653,$141.62,$142.50,$141.39,431
06/03/2016,$141.14,3152601,$141.16,$141.52,$140.11,430
06/02/2016,$142.11,2757256,$141.65,$142.11,$140.96,429
06/01/2016,$141.99,3264566,$140.97,$142.09,$140.37,428
05/31/2016,$140.54,6541844,$143.89,$144.14,$140.54,427
05/27/2016,$143.35,2289871,$143.49,$143.62,$142.77,426
05/26/2016,$143.05,2741836,$144.00,$144.19,$142.88,425
05/25/2016,$144.08,2933905,$143.72,$144.94,$143.72,424
05/24/2016,$143.71,3268692,$141.95,$144.05,$141.73,423
05/23/2016,$141.48,2048986,$141.85,$142.00,$141.05,422
05/20/2016,$141.83,3170918,$141.48,$142.49,$141.16,421
05/19/2016,$140.79,2800378,$141.07,$141.65,$139.68,420
05/18/2016,$141.47,2913463,$140.18,$141.85,$139.95,419
05/17/2016,$140.34,3961026,$141.97,$141.99,$139.901,418
05/16/2016,$141.85,2873214,$141.40,$142.15,$141.21,417
05/13/2016,$141.40,3231844,$143.21,$143.70,$141.13,416
05/12/2016,$143.31,2431312,$143.46,$143.72,$142.305,415
05/11/2016,$142.87,2937273,$144.88,$144.9799,$142.75,414
05/10/2016,$144.78,3125845,$143.31,$144.90,$143.25,413
05/09/2016,$142.91,3638703,$144.54,$144.54,$141.92,412
05/06/2016,$144.62,2288660,$143.82,$144.84,$143.33,411
05/05/2016,$143.88,2438217,$144.22,$144.82,$143.48,410
05/04/2016,$144.24,2478970,$144.16,$144.40,$143.33,409
05/03/2016,$144.83,3550298,$145.91,$146.09,$144.08,408
05/02/2016,$146.89,2774086,$145.77,$147.1399,$145.69,407
04/29/2016,$145.48,3892082,$145.40,$146.22,$144.52,406
04/28/2016,$146.07,2493401,$146.64,$147.46,$145.76,405
04/27/2016,$147.60,2987985,$146.90,$148.03,$146.50,404
04/26/2016,$147.02,2936746,$146.59,$147.16,$146.30,403
04/25/2016,$146.18,2198538,$145.65,$146.3678,$145.50,402
04/22/2016,$146.11,2692422,$145.32,$146.39,$144.97,401
04/21/2016,$144.86,2879352,$146.09,$146.42,$144.67,400
04/20/2016,$146.09,2288899,$145.98,$146.44,$145.375,399
04/19/2016,$145.95,3656101,$144.78,$146.38,$144.515,398
04/18/2016,$144.38,2765454,$143.00,$144.479,$142.95,397
04/15/2016,$143.45,3123972,$144.14,$144.16,$142.94,396
04/14/2016,$143.72,2486609,$144.10,$144.35,$143.47,395
04/13/2016,$144.04,3562049,$142.95,$144.14,$142.89,394
04/12/2016,$142.40,2649252,$141.25,$142.49,$140.98,393
04/11/2016,$140.99,2380982,$141.79,$142.0939,$140.96,392
04/08/2016,$141.06,2118230,$141.53,$141.99,$140.68,391
04/07/2016,$140.81,2911817,$140.93,$141.20,$140.27,390
04/06/2016,$141.70,2820211,$141.31,$141.82,$140.42,389
04/05/2016,$141.20,3166428,$142.42,$142.48,$140.93,388
04/04/2016,$143.22,3163890,$143.99,$143.99,$142.77,387
04/01/2016,$143.79,3982182,$141.21,$144.05,$141.11,386
03/31/2016,$141.88,3520148,$142.56,$143.05,$141.48,385
03/30/2016,$142.46,3160943,$142.91,$143.40,$142.29,384
03/29/2016,$141.90,3343528,$141.29,$142.04,$140.50,383
03/28/2016,$141.29,2667124,$140.95,$141.62,$140.33,382
03/24/2016,$140.11,3775665,$140.22,$140.60,$139.56,381
03/23/2016,$140.96,2646074,$142.17,$142.17,$140.90,380
03/22/2016,$142.18,3288056,$141.98,$142.99,$141.66,379
03/21/2016,$142.13,2440950,$142.16,$142.61,$141.71,378
03/18/2016,$142.16,7624727,$142.83,$142.96,$141.44,377
03/17/2016,$142.40,4460864,$140.00,$142.58,$139.68,376
03/16/2016,$139.83,3124051,$139.84,$140.44,$139.51,375
03/15/2016,$140.40,2837783,$139.12,$140.41,$139.01,374
03/14/2016,$139.72,4244130,$140.80,$141.22,$139.48,373
03/11/2016,$140.65,4306422,$139.34,$140.76,$139.11,372
03/10/2016,$138.62,4525021,$139.75,$139.75,$137.81,371
03/09/2016,$139.13,3165277,$138.55,$139.15,$138.07,370
03/08/2016,$137.80,4121381,$138.25,$138.695,$137.49,369
03/07/2016,$138.72,4568686,$137.70,$138.79,$137.43,368
03/04/2016,$137.97,4227306,$136.99,$138.06,$136.52,367
03/03/2016,$136.84,3936119,$136.80,$137.24,$136.13,366
03/02/2016,$136.73,3776629,$136.95,$137.15,$135.81,365
03/01/2016,$136.94,6067713,$135.11,$136.94,$134.32,364
02/29/2016,$134.17,7729629,$133.36,$135.11,$132.94,363
02/26/2016,$131.92,3851095,$132.82,$133.29,$131.77,362
02/25/2016,$132.31,3503043,$131.62,$132.37,$130.42,361
02/24/2016,$131.03,3633172,$129.90,$131.50,$128.88,360
02/23/2016,$130.74,3091292,$131.12,$131.91,$130.65,359
02/22/2016,$131.99,3718772,$132.19,$132.87,$131.33,358
02/19/2016,$131.05,4093750,$130.35,$131.60,$130.01,357
02/18/2016,$130.86,3865523,$130.60,$132.35,$130.59,356
02/17/2016,$130.26,4509880,$129.17,$130.44,$128.91,355
02/16/2016,$128.56,5911666,$129.44,$129.60,$128.07,354
02/12/2016,$128.07,5167521,$126.76,$128.21,$126.05,353
02/11/2016,$125.09,6060520,$124.11,$125.84,$124.04,352
02/10/2016,$126.58,4730505,$128.44,$129.18,$126.29,351
02/09/2016,$127.72,5243815,$125.15,$128.08,$125.15,350
02/08/2016,$126.78,6196068,$125.70,$127.84,$124.93,349
02/05/2016,$126.56,4732514,$127.28,$127.39,$125.75,348
02/04/2016,$127.44,4596080,$126.09,$127.70,$125.75,347
02/03/2016,$126.24,6607097,$126.34,$126.629,$123.55,346
02/02/2016,$125.70,4336161,$127.52,$127.83,$125.51,345
02/01/2016,$128.66,4438098,$128.94,$129.64,$127.54,344
01/29/2016,$129.77,6519905,$126.66,$129.77,$126.11,343
01/28/2016,$126.01,3512897,$126.00,$126.72,$124.37,342
01/27/2016,$125.19,3937490,$125.26,$127.22,$124.61,341
01/26/2016,$125.89,3690234,$124.57,$126.52,$124.57,340
01/25/2016,$124.13,5247084,$126.55,$126.90,$123.90,339
01/22/2016,$127.04,3764433,$127.50,$127.93,$125.92,338
01/21/2016,$125.62,3805135,$125.52,$126.75,$124.37,337
01/20/2016,$124.83,8023662,$125.60,$126.12,$124.04,336
01/19/2016,$127.76,5830070,$126.86,$128.27,$126.77,335
01/15/2016,$126.14,8141944,$125.34,$126.81,$124.51,334
01/14/2016,$128.07,6119483,$126.41,$128.99,$126.01,333
01/13/2016,$126.25,6042174,$128.97,$129.3801,$125.71,332
01/12/2016,$128.80,4717773,$129.11,$129.43,$127.52,331
01/11/2016,$128.36,4347406,$128.92,$129.23,$127.04,330
01/08/2016,$128.33,6100590,$130.11,$130.40,$128.205,329
01/07/2016,$129.48,7381732,$129.25,$130.54,$129.00,328
01/06/2016,$131.33,5218923,$129.99,$131.76,$129.725,327
01/05/2016,$131.25,4084404,$130.75,$131.53,$129.81,326
01/04/2016,$130.75,6864776,$130.16,$131.03,$128.76,325
12/31/2015,$132.04,3405065,$133.00,$133.37,$131.95,324
12/30/2015,$133.26,2683585,$133.92,$134.12,$133.06,323
12/29/2015,$134.14,3134339,$134.00,$134.55,$133.00,322
12/28/2015,$133.12,2382594,$133.48,$133.54,$132.52,321
12/24/2015,$133.89,1367520,$134.12,$134.55,$133.48,320
12/23/2015,$134.15,3481479,$133.35,$134.43,$133.20,319
12/22/2015,$133.14,3713842,$131.55,$133.33,$131.04,318
12/21/2015,$131.19,4304875,$131.16,$131.69,$129.65,317
12/18/2015,$129.53,8760222,$133.04,$133.17,$129.53,316
12/17/2015,$133.97,3595539,$135.71,$136.16,$133.90,315
12/16/2015,$135.88,4928706,$135.49,$136.1225,$133.10,314
12/15/2015,$134.88,4700130,$133.25,$135.64,$132.76,313
12/14/2015,$132.02,4415813,$130.50,$132.23,$130.11,312
12/11/2015,$130.31,5481229,$130.31,$130.91,$129.56,311
12/10/2015,$131.71,3463326,$131.72,$132.62,$131.19,310
12/09/2015,$131.71,4057405,$133.18,$134.15,$131.20,309
12/08/2015,$133.36,4055328,$134.90,$134.99,$133.17,308
12/07/2015,$135.60,2794883,$136.20,$136.45,$134.68,307
12/04/2015,$136.48,5518038,$133.09,$136.52,$133.00,306
12/03/2015,$132.66,4377883,$135.33,$135.54,$132.29,305
12/02/2015,$135.27,3710682,$136.50,$136.74,$135.10,304
12/01/2015,$136.43,3797600,$134.86,$136.57,$134.36,303
11/30/2015,$134.09,4816784,$134.82,$135.09,$133.82,302
11/27/2015,$134.63,1243111,$135.30,$135.58,$134.45,301
11/25/2015,$135.13,2137387,$135.48,$136.00,$134.84,300
11/24/2015,$135.54,2759326,$135.09,$135.88,$134.115,299
11/23/2015,$135.99,2469400,$136.29,$136.78,$135.84,298
11/20/2015,$136.63,2921432,$137.34,$137.42,$135.96,297
11/19/2015,$136.63,2752950,$136.19,$136.87,$135.83,296
11/18/2015,$136.22,3769834,$133.47,$136.38,$133.27,295
11/17/2015,$133.09,2881749,$133.85,$133.93,$132.68,294
11/16/2015,$133.30,2965471,$131.82,$133.31,$131.47,293
11/13/2015,$131.96,3585464,$132.61,$133.565,$131.74,292
11/12/2015,$132.78,3786901,$134.46,$134.63,$132.77,291
11/11/2015,$134.96,2063508,$134.94,$135.20,$134.12,290
11/10/2015,$134.73,2932233,$134.00,$134.73,$133.64,289
11/09/2015,$134.00,4884004,$136.00,$136.19,$133.40,288
11/06/2015,$136.33,3727336,$136.44,$137.19,$135.1401,287
11/05/2015,$136.57,2460992,$137.48,$138.03,$136.32,286
11/04/2015,$137.43,2603596,$138.00,$138.08,$137.06,285
11/03/2015,$137.94,2618242,$138.30,$138.4799,$137.71,284
11/02/2015,$138.40,3259629,$136.77,$138.62,$136.33,283
10/30/2015,$136.02,4227952,$137.56,$137.87,$136.02,282
10/29/2015,$137.89,2086865,$138.10,$138.50,$137.23,281
10/28/2015,$138.16,3244265,$135.80,$138.41,$135.4837,280
10/27/2015,$135.63,2277931,$136.40,$136.67,$135.07,279
10/26/2015,$137.00,2173090,$137.86,$137.94,$136.64,278
10/23/2015,$137.78,3172411,$138.00,$138.00,$136.76,277
10/22/2015,$137.29,4898842,$133.60,$137.70,$133.60,276
10/21/2015,$133.22,2398062,$134.71,$135.41,$133.11,275
10/20/2015,$134.16,2114964,$133.27,$134.40,$133.10,274
10/19/2015,$133.62,2159140,$133.50,$133.89,$133.11,273
10/16/2015,$133.81,3061781,$134.73,$135.00,$132.96,272
10/15/2015,$133.80,3272620,$131.98,$133.83,$131.55,271
10/14/2015,$131.18,3124898,$132.00,$132.45,$131.05,270
10/13/2015,$132.19,2801825,$133.00,$133.27,$131.91,269
10/12/2015,$133.40,1973554,$133.40,$134.05,$132.86,268
10/09/2015,$133.03,3198262,$133.72,$134.38,$132.18,267
10/08/2015,$133.75,2733003,$132.28,$134.00,$132.24,266
10/07/2015,$132.68,3434547,$132.05,$133.32,$131.76,265
10/06/2015,$131.19,4802545,$132.29,$132.41,$130.94,264
10/05/2015,$132.38,3885322,$130.50,$132.439,$130.38,263
10/02/2015,$129.83,5182446,$128.50,$129.94,$127.46,262
10/01/2015,$129.88,3962199,$130.55,$131.40,$129.28,261
09/30/2015,$130.40,4718699,$129.86,$130.40,$128.67,260
09/29/2015,$128.81,4070975,$128.44,$128.96,$127.67,259
09/28/2015,$128.62,4409196,$128.59,$129.255,$128.40,258
09/25/2015,$129.64,3487050,$130.03,$130.58,$129.00,257
09/24/2015,$128.83,3705188,$128.25,$129.22,$127.75,256
09/23/2015,$129.16,2944940,$129.31,$129.49,$128.31,255
09/22/2015,$129.30,4228748,$129.56,$129.69,$128.36,254
09/21/2015,$130.98,4804586,$130.00,$131.31,$129.72,253
09/18/2015,$129.10,14618580,$130.07,$130.96,$128.94,252
09/17/2015,$131.47,4331452,$132.29,$133.60,$131.27,251
09/16/2015,$132.58,3041300,$132.26,$132.85,$132.02,250
09/15/2015,$132.26,3189253,$131.00,$132.65,$130.76,249
09/14/2015,$130.90,4268925,$131.15,$131.69,$130.54,248
09/11/2015,$131.37,4180861,$130.88,$131.55,$130.25,247
09/10/2015,$130.66,4463246,$130.23,$131.79,$130.20,246
09/09/2015,$130.59,4478503,$134.50,$134.66,$130.30,245
09/08/2015,$132.90,5728518,$132.02,$133.07,$131.17,244
09/04/2015,$129.64,5826184,$130.82,$131.08,$128.91,243
09/03/2015,$132.15,3984345,$132.71,$133.62,$131.69,242
09/02/2015,$132.22,4079935,$131.41,$132.22,$130.76,241
09/01/2015,$130.41,5957078,$131.79,$132.27,$129.83,240
08/31/2015,$134.04,5568590,$135.09,$135.50,$133.42,239
08/28/2015,$135.74,3897823,$135.53,$135.9999,$134.73,238
08/27/2015,$136.23,5915960,$134.40,$136.31,$133.22,237
08/26/2015,$132.61,7708490,$130.89,$132.88,$128.69,236
08/25/2015,$127.74,8222984,$134.48,$134.55,$127.46,235
08/24/2015,$129.57,13815030,$127.55,$133.97,$125.50,234
08/21/2015,$134.22,9121683,$137.23,$138.00,$134.16,233
08/20/2015,$138.39,4050300,$139.20,$140.00,$138.35,232
08/19/2015,$140.47,3475803,$141.00,$141.71,$139.75,231
08/18/2015,$141.36,3333795,$142.29,$142.30,$141.02,230
08/17/2015,$142.32,2787928,$142.00,$142.46,$141.305,229
08/14/2015,$142.57,2911133,$142.05,$142.75,$141.99,228
08/13/2015,$141.95,3045184,$141.31,$142.61,$140.99,227
08/12/2015,$141.60,4953418,$141.91,$142.15,$140.46,226
08/11/2015,$142.80,3922747,$141.83,$143.07,$141.61,225
08/10/2015,$143.42,4277553,$141.37,$143.58,$141.31,224
08/07/2015,$143.55,2413267,$142.86,$143.70,$142.30,223
08/06/2015,$143.35,2417505,$143.50,$143.84,$143.00,222
08/05/2015,$143.50,2615506,$143.32,$143.99,$143.22,221
08/04/2015,$142.68,2611254,$142.22,$143.06,$142.0124,220
08/03/2015,$142.33,2541514,$143.11,$143.32,$140.92,219
07/31/2015,$142.74,3073319,$143.31,$143.75,$142.6001,218
07/30/2015,$142.85,2018264,$142.81,$143.06,$142.11,217
07/29/2015,$142.92,2555807,$143.25,$143.69,$142.61,216
07/28/2015,$143.22,3252124,$141.59,$143.585,$141.13,215
07/27/2015,$140.72,2902897,$141.14,$141.37,$140.42,214
07/24/2015,$141.25,2363094,$142.00,$142.36,$141.1945,213
07/23/2015,$142.18,2322169,$143.27,$143.41,$142.06,212
07/22/2015,$143.52,2577425,$143.55,$144.00,$143.06,211
07/21/2015,$143.60,3115734,$144.23,$144.60,$143.08,210
07/20/2015,$144.51,2465849,$143.96,$144.69,$143.71,209
07/17/2015,$143.88,2983236,$143.72,$144.00,$143.44,208
07/16/2015,$143.92,3179504,$143.15,$143.92,$143.00,207
07/15/2015,$142.61,2993742,$141.37,$142.64,$141.20,206
07/14/2015,$141.12,2415087,$141.14,$141.64,$140.92,205
07/13/2015,$141.39,3139585,$140.80,$141.49,$140.45,204
07/10/2015,$139.73,3773101,$139.51,$140.30,$138.96,203
07/09/2015,$138.25,3573459,$138.01,$138.84,$137.94,202
07/08/2015,$136.90,3642052,$137.55,$137.96,$136.75,201
07/07/2015,$138.44,4642006,$137.30,$138.65,$136.04,200
07/06/2015,$136.89,2962105,$136.13,$137.42,$136.04,199
07/02/2015,$137.39,2823688,$137.90,$138.16,$137.06,198
07/01/2015,$137.52,3244411,$137.70,$138.30,$136.74,197
06/30/2015,$136.11,5160689,$137.52,$137.80,$136.08,196
06/29/2015,$136.51,6699037,$139.00,$139.24,$136.42,195
06/26/2015,$139.78,4480161,$139.92,$140.16,$139.12,194
06/25/2015,$139.45,2616211,$140.06,$140.65,$139.45,193
06/24/2015,$140.09,2707266,$140.75,$141.41,$140.09,192
06/23/2015,$141.33,1974889,$141.62,$142.15,$140.95,191
06/22/2015,$141.53,2338283,$142.00,$142.5399,$141.11,190
06/19/2015,$140.96,6041465,$142.18,$142.96,$140.96,189
06/18/2015,$142.67,4583511,$140.25,$142.81,$140.20,188
06/17/2015,$139.97,2279919,$139.85,$140.56,$139.16,187
06/16/2015,$139.71,2370360,$139.47,$139.73,$138.92,186
06/15/2015,$139.40,2859491,$139.72,$139.96,$138.78,185
06/12/2015,$140.29,2768443,$141.12,$141.15,$139.78,184
06/11/2015,$141.36,2435571,$141.43,$141.61,$140.60,183
06/10/2015,$140.86,3157249,$140.00,$141.50,$139.68,182
06/09/2015,$139.63,2611025,$139.21,$140.39,$139.14,181
06/08/2015,$139.52,2998309,$140.43,$140.70,$139.52,180
06/05/2015,$140.76,3343680,$141.51,$141.8099,$140.52,179
06/04/2015,$141.37,3368650,$142.57,$142.90,$141.23,178
06/03/2015,$143.19,2287443,$143.43,$143.73,$142.5599,177
06/02/2015,$143.03,2737985,$143.20,$143.35,$142.28,176
06/01/2015,$143.35,2579378,$143.26,$144.07,$143.0601,175
05/29/2015,$143.00,3639503,$144.87,$144.99,$143.00,174
05/28/2015,$144.74,2299957,$144.93,$145.10,$144.01,173
05/27/2015,$144.75,2275418,$143.71,$145.15,$143.58,172
05/26/2015,$143.63,3297786,$144.44,$144.905,$143.56,171
05/22/2015,$144.60,2188535,$145.10,$145.27,$144.53,170
05/21/2015,$145.27,2293898,$145.60,$145.93,$145.16,169
05/20/2015,$145.94,2239292,$146.41,$146.44,$145.64,168
05/19/2015,$146.54,2635789,$145.83,$147.00,$145.26,167
05/18/2015,$145.83,2267198,$145.39,$145.90,$145.04,166
05/15/2015,$145.26,2423627,$145.93,$146.09,$144.65,165
05/14/2015,$145.78,2325820,$145.22,$145.83,$144.52,164
05/13/2015,$144.26,2621698,$144.16,$144.73,$144.02,163
05/12/2015,$144.79,2822185,$145.35,$145.39,$144.03,162
05/11/2015,$146.17,3815259,$148.50,$148.57,$146.00,161
05/08/2015,$148.31,5277804,$146.56,$148.42,$146.40,160
05/07/2015,$145.31,3314558,$143.41,$145.52,$143.36,159
05/06/2015,$143.78,3319911,$145.00,$145.44,$142.94,158
05/05/2015,$144.56,2992330,$145.91,$146.42,$144.51,157
05/04/2015,$146.15,4221957,$144.95,$146.33,$144.00,156
05/01/2015,$143.36,2787876,$142.00,$143.36,$141.79,155
04/30/2015,$141.21,3554587,$141.78,$142.57,$140.93,154
04/29/2015,$142.41,3126870,$141.63,$142.76,$141.57,153
04/28/2015,$142.52,2564605,$140.81,$142.63,$140.59,152
04/27/2015,$141.09,3210534,$142.28,$142.36,$140.87,151
04/24/2015,$142.09,2255574,$142.00,$142.55,$141.75,150
04/23/2015,$142.43,2630977,$141.95,$143.02,$141.63,149
04/22/2015,$141.99,2629420,$141.41,$142.22,$141.09,148
04/21/2015,$141.14,3003023,$142.40,$142.47,$141.12,147
04/20/2015,$142.09,2669627,$141.69,$142.41,$141.5124,146
04/17/2015,$140.70,4613454,$141.20,$141.5397,$140.33,145
04/16/2015,$142.10,2692975,$142.50,$142.80,$141.70,144
04/15/2015,$142.71,2620443,$142.73,$143.48,$142.58,143
04/14/2015,$142.75,2928659,$143.65,$143.77,$142.1212,142
04/13/2015,$143.46,2149131,$143.28,$143.95,$143.00,141
04/10/2015,$143.50,2353912,$143.42,$143.75,$143.02,140
04/09/2015,$143.65,2820448,$143.02,$143.70,$142.78,139
04/08/2015,$143.28,4774414,$143.10,$143.78,$142.82,138
04/07/2015,$143.06,2760103,$143.56,$144.02,$143.00,137
04/06/2015,$143.76,2447413,$143.00,$144.45,$142.57,136
04/02/2015,$143.56,2336096,$143.59,$143.90,$143.15,135
04/01/2015,$143.45,3695776,$144.34,$144.63,$143.39,134
03/31/2015,$144.32,3599544,$145.76,$145.77,$144.26,133
03/30/2015,$145.98,3348609,$144.47,$146.12,$144.15,132
03/27/2015,$143.89,3480051,$143.48,$143.9059,$142.90,131
03/26/2015,$143.03,3549780,$142.70,$143.7099,$142.50,130
03/25/2015,$143.56,3992955,$144.68,$144.93,$143.56,129
03/24/2015,$144.29,2752123,$145.26,$145.46,$144.24,128
03/23/2015,$145.56,3045876,$145.48,$146.29,$145.02,127
03/20/2015,$145.53,5853985,$145.23,$145.82,$144.89,126
03/19/2015,$144.88,2624067,$145.64,$146.00,$144.45,125
03/18/2015,$146.00,3488179,$144.56,$146.55,$143.94,124
03/17/2015,$144.75,2578546,$145.09,$145.47,$143.94,123
03/16/2015,$145.98,3857275,$144.92,$146.065,$144.78,122
03/13/2015,$143.97,3321278,$145.28,$145.50,$143.27,121
03/12/2015,$145.67,3539115,$144.34,$145.73,$144.01,120
03/11/2015,$143.44,2893928,$143.48,$144.24,$143.24,119
03/10/2015,$143.19,5258030,$145.42,$145.44,$143.18,118
03/09/2015,$146.13,2607693,$145.50,$146.5328,$145.25,117
03/06/2015,$145.28,4098293,$146.14,$147.48,$145.10,116
03/05/2015,$146.06,2710937,$145.41,$146.25,$144.83,115
03/04/2015,$144.92,3250176,$145.20,$145.51,$144.07,114
03/03/2015,$145.93,3969736,$146.79,$146.94,$145.06,113
03/02/2015,$147.08,4893976,$147.71,$147.98,$145.89,112
02/27/2015,$147.41,3376174,$148.22,$148.32,$147.05,111
02/26/2015,$148.34,2549616,$148.55,$148.97,$147.901,110
02/25/2015,$148.78,2672030,$149.39,$149.39,$148.465,109
02/24/2015,$148.95,2914740,$147.50,$149.36,$147.25,108
02/23/2015,$147.37,3775214,$148.20,$148.45,$146.82,107
02/20/2015,$148.72,4876574,$147.27,$148.72,$146.581,106
02/19/2015,$147.48,2757425,$148.21,$148.35,$147.086,105
02/18/2015,$148.67,2220537,$148.78,$149.13,$148.221,104
02/17/2015,$149.17,2737651,$148.36,$149.37,$148.16,103
02/13/2015,$148.34,3668290,$149.60,$149.60,$148.01,102
02/12/2015,$149.79,3608540,$150.00,$150.41,$149.36,101
02/11/2015,$149.68,2731130,$149.84,$150.27,$148.80,100
02/10/2015,$149.92,2974527,$149.66,$150.51,$148.90,99
02/09/2015,$149.13,2428680,$149.91,$149.97,$148.72,98
02/06/2015,$150.18,4050249,$149.80,$151.63,$149.55,97
02/05/2015,$149.67,3085020,$147.89,$149.88,$147.75,96
02/04/2015,$147.53,3574132,$148.26,$148.50,$147.10,95
02/03/2015,$148.29,4980145,$147.745,$148.48,$146.86,94
02/02/2015,$146.73,5118548,$144.13,$146.75,$143.301,93
01/30/2015,$143.91,6241398,$145.57,$146.20,$143.89,92
01/29/2015,$146.29,4460607,$145.40,$146.94,$144.25,91
01/28/2015,$144.78,6382354,$148.36,$148.77,$144.77,90
01/27/2015,$147.65,3219037,$148.25,$148.80,$147.55,89
01/26/2015,$149.70,2460895,$149.19,$149.73,$148.16,88
01/23/2015,$149.12,3175564,$149.99,$149.999,$149.09,87
01/22/2015,$150.15,5889772,$148.01,$150.21,$147.26,86
01/21/2015,$147.18,4660176,$148.34,$148.43,$146.59,85
01/20/2015,$148.63,4053708,$150.28,$150.60,$148.08,84
01/16/2015,$149.21,4313605,$147.20,$149.26,$146.561,83
01/15/2015,$147.58,2896190,$148.53,$148.53,$146.80,82
01/14/2015,$147.82,4801984,$147.27,$148.37,$146.42,81
01/13/2015,$148.63,3906216,$149.95,$150.99,$147.77,80
01/12/2015,$148.28,5917264,$149.96,$150.12,$147.95,79
01/09/2015,$149.47,3358940,$151.65,$151.69,$149.26,78
01/08/2015,$151.37,4282213,$150.60,$151.37,$150.51,77
01/07/2015,$148.88,4157992,$147.94,$149.1399,$147.65,76
01/06/2015,$146.84,4117156,$147.64,$148.53,$146.111,75
01/05/2015,$147.00,4168989,$148.81,$149.00,$146.78,74
01/02/2015,$149.17,3437377,$151.50,$151.60,$148.50,73
12/31/2014,$150.15,3324697,$152.20,$152.67,$150.15,72
12/30/2014,$152.09,2108867,$151.35,$152.22,$151.19,71
12/29/2014,$152.05,3222663,$151.02,$152.26,$151.02,70
12/26/2014,$151.35,1934635,$151.66,$152.13,$151.25,69
12/24/2014,$151.54,1612217,$152.43,$152.44,$151.52,68
12/23/2014,$151.75,3479067,$152.19,$152.70,$151.68,67
12/22/2014,$151.90,5938318,$151.98,$152.55,$151.09,66
12/19/2014,$151.56,9387014,$152.33,$152.66,$150.83,65
12/18/2014,$152.67,7849567,$151.16,$152.74,$150.15,64
12/17/2014,$148.45,4845029,$145.76,$148.63,$145.53,63
12/16/2014,$145.28,5018740,$145.37,$148.73,$145.00,62
12/15/2014,$146.12,4730620,$147.97,$148.42,$144.75,61
12/12/2014,$146.46,5204520,$149.31,$149.89,$146.30,60
12/11/2014,$150.13,3627527,$149.79,$151.27,$149.50,59
12/10/2014,$149.08,6573626,$150.36,$151.26,$148.82,58
12/09/2014,$150.46,4569151,$151.45,$151.45,$148.91,57
12/08/2014,$151.94,5264150,$150.88,$152.94,$150.65,56
12/05/2014,$150.68,2778684,$150.38,$150.68,$150.10,55
12/04/2014,$150.05,2419220,$149.96,$150.15,$149.23,54
12/03/2014,$149.73,3004580,$150.15,$150.489,$149.51,53
12/02/2014,$149.87,3180546,$149.28,$150.00,$148.66,52
12/01/2014,$148.52,3317240,$148.61,$149.94,$148.18,51
11/28/2014,$148.69,2281990,$148.55,$149.49,$148.37,50
11/26/2014,$148.19,2114369,$148.11,$148.31,$147.9292,49
11/25/2014,$147.81,3749422,$147.50,$148.01,$147.38,48
11/24/2014,$147.27,3424119,$147.11,$147.42,$146.70,47
11/21/2014,$146.70,3418738,$147.01,$147.15,$146.21,46
11/20/2014,$145.72,2049763,$145.14,$145.75,$145.04,45
11/19/2014,$145.65,2371397,$145.86,$146.08,$145.03,44
11/18/2014,$145.81,2636622,$145.74,$146.40,$145.29,43
11/17/2014,$145.37,2426387,$145.53,$145.68,$144.70,42
11/14/2014,$145.52,2704210,$146.35,$146.48,$145.06,41
11/13/2014,$146.29,3056317,$145.70,$146.29,$145.531,40
11/12/2014,$145.52,3013197,$144.92,$145.75,$144.70,39
11/11/2014,$144.95,2904683,$145.46,$145.693,$144.751,38
11/10/2014,$145.05,3612074,$143.95,$145.07,$143.81,37
11/07/2014,$143.61,3227862,$143.76,$143.99,$142.87,36
11/06/2014,$143.29,2714506,$143.25,$143.46,$142.23,35
11/05/2014,$142.92,2873843,$143.21,$143.48,$141.8502,34
